,jobUrl,jobDescription,desc
571,https://www.reed.co.uk/jobs/power-platform-developer/52342029,"Age UK is recruiting for an experienced Power Platform Developer within our Digital &amp; Technology team. Within this role, you'll work closely with both the Power Platform team and the Project team for Age UK's newly released Volunteering Hub to advise on both capabilities and limitations of the Power Platform service offering. This role would be a fantastic progression for functional consultants wishing to take a more hands-on approach, as we... ",
572,https://www.reed.co.uk/jobs/senior-celebrity-liaison-executive/52360269,"We are excited to be recruiting for a Senior Celebrity Liaison Executive to project manage celebrity relationships for Age UK and Age International, organising in-person activities, researching new partnerships, and creating regular cultivation opportunities. The successful candidate will play a key role in delivering our ambitious strategy to grow the Charity's pool of celebrity supporters, joining the Cultivation and Celebrities team which sit... ",
573,https://www.reed.co.uk/jobs/deputy-pensions-team-leader/52361453,"Deputy Team Leader - Pensions Administration We’re growing and we want you to be part of our journey. At Isio, our purpose is to create better outcomes for our people, our clients and society. We are a people-first business and we’re committed to helping our colleagues gain a wide variety of experience, significant development opportunities and progression through the business. Our Pensions Administration Team We provide a friction-free pensions... ",
574,https://www.reed.co.uk/jobs/clinical-nurse-advisor/52391832,"Job Title: Clinical Nurse Advisor Project/Team/Department: Patient Solutions Job Context: Reports to Nurse Manager Location: London M4 Corridor Job Purpose/Overview: To provide a variety of patients and healthcare professionals with support including, Education to patients, carers and families Clinical support in homes or other establishments Audit, feedback and review of service offering. To provide such other services as required from time to ... ",
575,https://www.reed.co.uk/jobs/finance-analyst/52364935,"FP&amp;A Analyst Hybrid working, Competitive salary, bonus , and excellent benefits package Nomad Foods is Europe’s leading frozen food company and one of the largest in the world ??and is home to a portfolio of iconic brands; including Birds Eye, Findus, iglo, Aunt Bessie’s and Goodfella’s. With revenues of €2.6bn and approx. 8000 employees across 22 markets and 19 factories, our aim and propose is to serve the world with better food. With the ... ",
576,https://www.reed.co.uk/jobs/it-apprentice/52255568,"Employer description:&nbsp; Hillier Hopkins is a leading Chartered Accountants &amp; Tax Advisers in London, Watford and Milton Keynes. With 17 Principals and just over 200 staff we are a significant firm in the region. We advise businesses and individuals in the UK and worldwide and are members of TGS - an international network of professional firms. The firm is growing, dynamic and innovative, developing new ideas and services to assist our cl... ",
577,https://www.reed.co.uk/jobs/regional-health-safety-advisor/52273183,"The Role The Health &amp; Safety team`s mission is to provide a world class business partnering service to the Regional Operations Teams and the support functions. We assist and advise the business to ensure workplace, fire and security safety of employees, customers and the safety of authorised suppliers, contractors and members of the public entering or residing around our properties. We endeavour to support and protect all stakeholders throug... ",
578,https://www.reed.co.uk/jobs/senior-volunteering-community-officer/52367823,"Summary Are you seeking a challenging but rewarding position? We’re looking for a Senior Volunteering and Community Officer to join our team at Morden Hall Park. With your passion for engaging the public and your love for nature and the outdoors, you’ll have the chance to work in an environment that celebrates innovation and creativity.&nbsp; If you think this sounds like the job for you, we’d love to hear from you. Interview date: 18th and 19th... ",
579,https://www.reed.co.uk/jobs/lead-chef/52353074,"Lead Chef Princess Alexandra Hospital - Harlow CM20 1QX 37.5 hours per week - Rota based working 5 days out of 7 per week, including some weekends. Typically shifts are 8 hours per day - Core service hours between 06.00 to 20.00 - flexibility on shift times required upon the needs of the service. Band 4 - 14.82 (Weekdays), 19.05 (Saturdays) &amp; 23.29 (Sundays &amp; Bank Holidays) Are you an experienced head chef with the enthusiasm and desire ... ",
580,https://www.reed.co.uk/jobs/apprentice-multi-trade-operative/52351365,"Salary: National - 22,672 per annum ( 10.90 per hour) London - 24,856 per annum ( 11.95 per hour) Hours: 40 hours per week Location: Mobile Working - various opportunities available across England ( Please see below for further details) Contract Type: 2 year apprenticeship / Fixed Term Contract Are you looking to learn and develop your trade skills? Clarion are offering you the opportunity to gain knowledge and skills working alongside an experi... ",
581,https://www.reed.co.uk/jobs/field-team-manager/52320452,"Calisen Metering is a leading provider of metering systems, data capture, data management and field management service, offering innovative solutions to the utility industry and businesses throughout Great Britain. As a Field Team Manager, you will support the Regional Manager with the effective management of your team. ensuring that the region operates viably and in line with the company’s business objectives. People are at the heart of our bus... ",
582,https://www.reed.co.uk/jobs/registered-mental-health-nurse/52368285,"Job Title: Registered Mental Health Nurse Trust Location: Camden and Islington NHS Foundation Trust Pay Rates: 15 - 24 About the Trust: Camden and Islington NHS Foundation Trust (CANDI) are rated 'Good' in their most recent CQC report, providing high quality, safe and innovative care to patients in the community, in their homes or in hospital. CANDI provides a variety of services including acute, rehabilitation, mental health and substance misus... ",
583,https://www.reed.co.uk/jobs/metering-field-team-manager/52320341,"Calisen Metering is a leading provider of metering systems, data capture, data management and field management service, offering innovative solutions to the utility industry and businesses throughout Great Britain. As a Field Team Manager, you will support the Regional Manager with the effective management of your team. ensuring that the region operates viably and in line with the company’s business objectives. People are at the heart of our bus... ",
584,https://www.reed.co.uk/jobs/interim-financial-accountant/52335012,"Location: London and surrounding areas Working pattern: Hybrid Engagement route: Open to engaging via Limited Companies Pay rate: negotiable depending on experience. Who we are Grant Thornton’s Agile Talent Community is a network of contract professionals, giving you the opportunity to work with our clients alongside Grant Thornton teams on a project-by-project basis whilst being supported by our dedicated Agile Talent team. Joining us in Financ... ",
585,https://www.reed.co.uk/jobs/business-analyst/52214834,"Ideas | People | Trust We’re BDO. An accountancy and business advisory firm, providing the advice and solutions entrepreneurial organisations need to navigate today’s changing world. We work with the companies that are Britain’s economic engine - ambitious, entrepreneurially-spirited and high-growth businesses that fuel the economy - and directly advise the owners and management teams that lead them. We’ll broaden your horizons The Operations PM... ",
586,https://www.reed.co.uk/jobs/church-assistant-12-month-contract/52196527,"Contract : 12-month fixed-term (12th August 2024-4th August 2025) Salary : 20,820.80 (with subsidised housing in the parish) Location : In and around All Souls Parish Hours : Full time, 35 hours per week (include early mornings, weekends, and evenings) Annual Leave : 25 days, plus bank holidays Role Summary Church Assistants provide practical support to the parish: you will facilitate a wide range of events and help keep our buildings ready for ... ",
587,https://www.reed.co.uk/jobs/construction-planner/52259361,"In a Nutshell… We have a great opportunity for a Construction Planner to join our team within Vistry West London based at our office in Ealing, London. As a Construction Planner you will provide support to the Construction Department and interface with other Departments (ie Development, Technical, Finance and Commercial) during all phases of a project. This would be required over one or several projects, as and when required. Let's cut to the ch... ",
588,https://www.reed.co.uk/jobs/store-manager-designate/52246107,"About the opportunity... Store Manager Opportunity: lead, inspire, and excel – creating amazing value everyday! As a Store Manager in a dynamic team, you're stepping into more than just a leadership position – you're in a pivotal role in shaping the experiences of your team and the customers you serve. Your day-to-day actions don't just drive sales; they create an environment where our core values of love our customers, care for our colleagues, ... ",
589,https://www.reed.co.uk/jobs/electrical-supervisor/52201707,"Electrical Supervisor Maudsley Hospital - SE5 8AZ South London &amp; Maudsley NHS Foundation Trust 25/hr - 37.5 hours per week Monday to Friday 08.00 - 16.00 Role includes on-call rota. Would you like to be part of a team that works well together, always there to help each other? Would you like to work in a Trust that recently had good in their CQC report? This location is easily accessible by public transport and has onsite parking (chargeable)... ",
590,https://www.reed.co.uk/jobs/store-manager-designate/51904899,"About the opportunity... Store Manager Opportunity: lead, inspire, and excel – creating amazing value everyday! As a Store Manager in a dynamic team, you're stepping into more than just a leadership position – you're in a pivotal role in shaping the experiences of your team and the customers you serve. Your day-to-day actions don't just drive sales; they create an environment where our core values of love our customers, care for our colleagues, ... ",
591,https://www.reed.co.uk/jobs/site-maintenance-carpenter/52213814,Job Title: Site Maintenance Carpenter Location: Bethlem Royal Hospital - BR3 3BX Trust: South London &amp; Maudsley NHS Foundation Trust Hours: 37.5 hours per week Shift Pattern: Monday to Friday 8.00am-4:30pm Pay: 14.79 per hour Are you an experienced Site Maintenance Carpenter or Joiner with good knowledge of domestic and commercial buildings? Are you interested in applying your skills and knowledge into assisting your local NHS Services? If s... ,
592,https://www.reed.co.uk/jobs/staff-nurse-a-e/52383760,"Job Title: Staff Nurse A&amp;E Trust Location: The Princess Alexandra Hospital NHS Foundation Trust Pay Rates: 17 - 28 About the Trust: The Princess Alexandra Hospital NHS Trust (PAHT) provides a full range of general acute, outpatient and diagnostic services in or around Harlow, Bishop's Stortford, and Epping. Located along the M11 corridor on the edges of London, with Stansted airport nearby, there are a range of good leisure, education and sh... ",
593,https://www.reed.co.uk/jobs/registered-mental-health-nurse/52368227,"Job Title: Registered Mental Health Nurse Trust Location: Camden and Islington NHS Foundation Trust Pay Rates: 15 - 24 Per Hour About the Trust: Camden and Islington NHS Foundation Trust (CANDI) are rated 'Good' in their most recent CQC report, providing high quality, safe and innovative care to patients in the community, in their homes or in hospital. CANDI provides a variety of services including acute, rehabilitation, mental health and substa... ",
594,https://www.reed.co.uk/jobs/business-development-manager-recruitment-solutions/52276463,Business Development Manager - Recruitment Solutions Salary: To 70k basic car allowance - great OTE potential Logistics sector experience. Managed services / high volume recruitment solutions Remote / hybrid working - National focus / remit . Non-operational role - 100% sales focus Benefits: Executive benefits package Job Summary: We are only considering applicants with relevant recruitment experience for this role - professional sector recruitm... ,
595,https://www.reed.co.uk/jobs/registered-nurse/52383717,"Job Title: Registered Nurse Trust Location: The Princess Alexandra Hospital NHS Foundation Trust Pay Rates: 17 - 28 About the Trust: The Princess Alexandra Hospital NHS Trust (PAHT) provides a full range of general acute, outpatient and diagnostic services in or around Harlow, Bishop's Stortford, and Epping. Located along the M11 corridor on the edges of London, with Stansted airport nearby, there are a range of good leisure, education and shopp... ",
596,https://www.reed.co.uk/jobs/registered-nurse-a-e-paediatric/52311982,"Job Title: Registered Nurse A&amp;E Paediatric Trust Location: The Princess Alexandra Hospital NHS Trust Pay Rates: 18 - 29 About the Trust: The Princess Alexandra Hospital NHS Trust (PAHT) provides a full range of general acute, outpatient anddiagnostic services in or around Harlow, Bishops Stortford, and Epping. Located along the M11 corridor on theedges of London, with Stansted airport nearby, there are a range of good leisure, education and ... ",
597,https://www.reed.co.uk/jobs/it-support-engineer-it-technical-service-desk-technician/52157405,"IT Support Engineer / IT Technical Service Desk Technician who has excellent troubleshooting, customer service and communication skills with a solid technical background covering Second Line Support with some Third Line (although this is not a full blown Third Line Support role) is required for a busy Helpdesk and deskside project work with an IT Company based in London. (The offices are a few minutes’ walk from Holborn Station). The ideal candi... ",
598,https://www.reed.co.uk/jobs/send-support-workers-and-teaching-assistants-send-schools/52253106,"SEND Support Workers and Teaching Assistants - SEND Schools - Southwark, London Based in Southwark, South London Full-time and part-time roles available We are currently looking for an experienced SEND Care Support Worker/Teaching Assistant who is a dedicated and passionate individual looking for a long-term role in SEND school setting. Our school caters for children and young people from 5-19 years old with varied SEND needs such as Profound Mu... ",
599,https://www.reed.co.uk/jobs/chef/52353041,"Chef Princess Alexandra Hospital - Harlow CM20 1QX The Princess Alexandra Hospital NHS Foundation Trust Various shifts available 7 days a week Band 3 - 13.07 (days) plus overtime rates of 17.42 (Saturday) &amp; 21.66 (Sunday/BK Hols) Are you a qualified or professionally trained Chef that's looking for work in the West Essex area? Are you flexible with the days that you are available to work? If so, then Princess Alexandra Hospital NHS Foundatio... ",
600,https://www.reed.co.uk/jobs/registered-nurse-a-e-paediatric/52383791,"Job Title: Registered Nurse A&amp;E Paediatric Trust Location: The Princess Alexandra Hospital NHS Trust Pay Rates: 18 - 29 About the Trust: The Princess Alexandra Hospital NHS Trust (PAHT) provides a full range of general acute, outpatient anddiagnostic services in or around Harlow, Bishops Stortford, and Epping. Located along the M11 corridor on theedges of London, with Stansted airport nearby, there are a range of good leisure, education and ... ",
601,https://www.reed.co.uk/jobs/business-development-manager-recruitment-solutions/52276463,Business Development Manager - Recruitment Solutions Salary: To 70k basic car allowance - great OTE potential Logistics sector experience. Managed services / high volume recruitment solutions Remote / hybrid working - National focus / remit . Non-operational role - 100% sales focus Benefits: Executive benefits package Job Summary: We are only considering applicants with relevant recruitment experience for this role - professional sector recruitm... ,
602,https://www.reed.co.uk/jobs/registered-nurse/52383717,"Job Title: Registered Nurse Trust Location: The Princess Alexandra Hospital NHS Foundation Trust Pay Rates: 17 - 28 About the Trust: The Princess Alexandra Hospital NHS Trust (PAHT) provides a full range of general acute, outpatient and diagnostic services in or around Harlow, Bishop's Stortford, and Epping. Located along the M11 corridor on the edges of London, with Stansted airport nearby, there are a range of good leisure, education and shopp... ",
603,https://www.reed.co.uk/jobs/registered-nurse-a-e-paediatric/52311982,"Job Title: Registered Nurse A&amp;E Paediatric Trust Location: The Princess Alexandra Hospital NHS Trust Pay Rates: 18 - 29 About the Trust: The Princess Alexandra Hospital NHS Trust (PAHT) provides a full range of general acute, outpatient anddiagnostic services in or around Harlow, Bishops Stortford, and Epping. Located along the M11 corridor on theedges of London, with Stansted airport nearby, there are a range of good leisure, education and ... ",
604,https://www.reed.co.uk/jobs/customer-experience-team-member/52356549,"Customer Experience Team Member Location: London Salary: 23,965 - 25,410 bonus benefits (depending on experience) Hours: 37.5 hours per week. Customer Experience Team Members work 5 days out of 7, between the hours of 7am and 10pm. Weekends will be required on a rota basis. The role Come to Unite Students and flourish in a friendly, inspiring team! Be celebrated for being your true, talented self. Enrich lives with meaningful interactions and ma... ",
605,https://www.reed.co.uk/jobs/housekeeping-team-member/52324609,"Housekeeping Team Member City: London Hours and Rota: 20 hours per week, working 4 days out of 7 between the hours of 10am - 3pm Salary: 13,905.60 bonus benefits The Role As a Housekeeper you will be working in our student accommodation, providing an outstanding experience for our students by delivering high quality cleaning and excellent customer service. You`ll play a key part in a fun and friendly team to make sure our students always feel at... ",
606,https://www.reed.co.uk/jobs/housekeeping-team-member/52314754,"Housekeeping Team Member City: London Hours and Rota: 37.5 hours per week, working 5 days out of 7 between the hours of 7am -10pm Salary: 26,073 bonus benefits The Role As a Housekeeper you will be working in our student accommodation, providing an outstanding experience for our students by delivering high quality cleaning and excellent customer service. You`ll play a key part in a fun and friendly team to make sure our students always feel at h... ",
607,https://www.reed.co.uk/jobs/customer-experience-team-member/52241274,"CustomerExperience Team Member Location: London Salary: 26,678 - 27,830 bonus benefits (depending on experience) Hours: 37.5 hours per week. Customer Experience Team Members work 5 days out of 7, between the hours of 7am and 10pm including weekends. The role Come to Unite Students and flourish in a friendly, inspiring team! Be celebrated for being your true, talented self. Enrich lives with meaningful interactions and make a real impact. From he... ",
608,https://www.reed.co.uk/jobs/customer-experience-team-member-part-time/52206748,"CustomerExperience Team Member Location: London Salary: 10,671.20 - 11,132 bonus benefits (depending on experience) Hours: 15 hours per week. Customer Experience Team Members work 2days out of 7, between the hours of 7am and 10pm. Weekends will be required on a rota basis. The role Come to Unite Students and flourish in a friendly, inspiring team! Be celebrated for being your true, talented self. Enrich lives with meaningful interactions and mak... ",
609,https://www.reed.co.uk/jobs/finance-business-partner/52384891,"Department - Finance Reports to - Head of Finance Reports to you - None, but matrix management relationship with 2/3 Finance colleagues Hours of work - 37.5 hours a week over five days Base - Hybrid working for the foreseeable future with regular attendance to the office at least 2 -3 days a week at our office in Hampstead North London The role The successful candidate will play a crucial role by being the lead accountant within the finance func... ",
610,https://www.reed.co.uk/jobs/regional-manager-gb-client-facing-technology/52303703,"WTW has developed market leading Technology for its clients. Geography subject matter experts are required within the geography sales / operational team to work closely with clients, client service teams and the business.&nbsp;They bring expertise in areas of client servicing including RFP development, supporting the management of existing clients and acting as an ambassador for these capabilities.&nbsp; The role also supports the regional busin... ",
611,https://www.reed.co.uk/jobs/send-support-workers-and-teaching-assistants-send-schools/52295086,"SEND Support Workers and Teaching Assistants - SEND Schools - South, London Based in Lambeth, South London Full-time We are currently looking for an experienced SEND Care Support Worker/Teaching Assistant who is a dedicated and passionate individual looking for a long-term role in SEND school setting. Our school caters for children and young people from 5-19 years old with varied SEND needs such as Profound Multiple learning difficulties, Emotio... ",
612,https://www.reed.co.uk/jobs/facilities-team-member/52388442,"Facilities Team Member Location: Wembley Park, London Hours and Rota: 37.5 hours per week. The role will be expected to work an 8 hour shift between 8am and 8pm Monday - Sunday. Salary: 26,400 - 33,275 bonus benefits (depending on experience) Essential: A full driving licence valid for driving in the UK What you`ll be doing as a Facilities Team Member Resolving a variety of general maintenance issues and problems including basic plastering, wind... ",
613,https://www.reed.co.uk/jobs/store-manager-designate/52179648,"About the opportunity... Store Manager Opportunity: lead, inspire, and excel – creating amazing value everyday! As a Store Manager in a dynamic team, you're stepping into more than just a leadership position – you're in a pivotal role in shaping the experiences of your team and the customers you serve. Your day-to-day actions don't just drive sales; they create an environment where our core values of love our customers, care for our colleagues, ... ",
614,https://www.reed.co.uk/jobs/senior-pensions-administrator/52289180,"We’re growing and we want you to be part of our journey. At Isio, our purpose is to create better outcomes for our people, our clients and society. We are a people-first business and we’re committed to helping our colleagues gain a wide variety of experience, significant development opportunities and progression through the business. Our Pensions Administration Team We provide a friction-free pensions administration journey for our clients and t... ",
615,https://www.reed.co.uk/jobs/customer-experience-team-member/52356702,"Customer Experience Team Member Location: London Salary: 23,965 - 25,410 bonus benefits (depending on experience) Hours: 37.5 hours per week. Customer Experience Team Members work 5 days out of 7, between the hours of 7am and 10pm. Weekends will be required on a rota basis. The role Come to Unite Students and flourish in a friendly, inspiring team! Be celebrated for being your true, talented self. Enrich lives with meaningful interactions and ma... ",
616,https://www.reed.co.uk/jobs/teacher-of-food-technology/52378887,"Main Pay Range/ Upper Pay Range (Outer London Weighting) TLR AET Wellbeing Cash Plan Car Scheme Pension Scheme (TPS) Additional AET Benefits Full Time, Permanent September 2024 Start Date We are currently seeking a highly motivated and experienced individual to join our team as a Teacher of Food Technology. The successful candidate will play a crucial role in delivering engaging and informative lessons to students across all Key Stages.There is ... ",
617,https://www.reed.co.uk/jobs/senior-developer-servicenow/52259785,"Salary: Competitive salary and package Grade: 3A Reporting Line: Service Platform Technical Lead Contract Type: Permanent Location: London/Chesterfield/Hybrid Closing Date : 15th March 2024 What to expect As a Senior Developer you will join us on our journey and undertake a critical role in the design, development, and management of ServiceNow solutions within the organization. You will lead a team of ServiceNow developers and be responsible for... ",
618,https://www.reed.co.uk/jobs/customer-experience-team-member/52156531,"CustomerExperience Team Member - Part-time (weekend) Location: London East Salary: 10,671.20 - 11,132 bonus benefits (depending on experience) Hours: 15 hours per week. Customer Experience Team Members work between the hours of 7am and 10pm. This postition is for weekend shifts only. The role Come to Unite Students and flourish in a friendly, inspiring team! Be celebrated for being your true, talented self. Enrich lives with meaningful interacti... ",
619,https://www.reed.co.uk/jobs/customer-experience-team-member/52380131,"CustomerExperience Team Member Location: London (East) Salary: 26,678 - 27,830 bonus benefits (depending on experience) Hours: 37.5 hours per week. Customer Experience Team Members work 5 days out of 7, between the hours of 7am and 10pm. Weekends will be required on a rota basis. The role Come to Unite Students and flourish in a friendly, inspiring team! Be celebrated for being your true, talented self. Enrich lives with meaningful interactions ... ",
620,https://www.reed.co.uk/jobs/document-controller/52322984,"Role overview ID: 2024-5311 Entity: Vistry Region: Vistry West London Department: Company Secretariat, Legal, Audit &amp; Risk Contract Type: Permanent - Full Time Job Location: Ealing, London Date Posted: 01.03.2024 We have a fantastic opportunity for a Document Controller to join our team within Vistry West London, at our Ealing office. As our Document Controller you will work within the Design &amp; Technical team to provide a consistent and ... ",
621,https://www.reed.co.uk/jobs/fundraising-assistant/52313079,"Job Title: Fundraising Assistant Pay: 11.67 per hour Shift/ Hours: Monday- Friday 9am-5pm (37.5 hours a week) Location: Mount Vernon Hospital, Northwood, HA6 2RN Trust Location: East and North Hertfordshire NHS Trust Would you like to be a part of a team that works well together, always there to help each other? If you answered yes, East and North Hertfordshire NHS Trust is the place for you. About the Trust East and North Hertfordshire NHS Trus... ",
622,https://www.reed.co.uk/jobs/sales-support-executive-lead-research-crm-data-fintech-saas-hybrid/52297497,"Don’t you just hate it when someone owes you money? It’s the same for businesses, too - late payments can be catastrophic. We have built a smart cloud-based SaaS product to help eradicate bad business debt and get payments flowing into our client’s bank accounts quickly. We champion personal growth, wellbeing and a work-life balance and are delighted to offer a truly brilliant opportunity within a fast scaling fintech already adopted by the worl... ",
623,https://www.reed.co.uk/jobs/customer-service-coordinator/52392113,"Role overview ID: 2024-5461 Entity: Vistry Region: Vistry Central Home Counties Department: Customer Service Contract Type: Permanent - Full Time Job Location: Broxbourne, Hertfordshire Date Posted: 28.03.2024 We have a new opportunity for a Customer Service Coordinator to join our team within Vistry Central Home Counties, at our Cheshunt office in Broxbourne. We are looking for a calm and motivated individual to join our fast-paced Customer Ser... ",
624,https://www.reed.co.uk/jobs/trainee-project-administrator/51879348,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
625,https://www.reed.co.uk/jobs/trainee-project-manager/51879327,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
626,https://www.reed.co.uk/jobs/trainee-project-manager/51879878,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
627,https://www.reed.co.uk/jobs/trainee-project-administrator/51879871,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
628,https://www.reed.co.uk/jobs/trainee-project-manager/51868609,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
629,https://www.reed.co.uk/jobs/trainee-project-manager/51996467,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
630,https://www.reed.co.uk/jobs/trainee-project-manager/51993212,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
631,https://www.reed.co.uk/jobs/trainee-project-manager/51958435,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
632,https://www.reed.co.uk/jobs/trainee-project-administrator/51943791,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
633,https://www.reed.co.uk/jobs/trainee-project-manager/51941251,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
634,https://www.reed.co.uk/jobs/hgv-ce-driver/52384835,"The Best HGV job you will ever do! Large Goods Vehicles (LGV) drivers will undertake delivery and collection of products to and from a variety of locations in line with all company policies and procedures. You will be required to work a flexible shift pattern consisting of either nights, late and early shifts which will include weekends. Your minimum contracted hours will be 32 hours, however routes are assigned up to 12.5 hours per day, as such... ",
635,https://www.reed.co.uk/jobs/registered-nurse-discharge-lounge/52383904,"Job Title: Registered Nurse - Discharge Lounge Trust Location: The Princess Alexandra Hospital NHS Trust Pay Rates: 17- 28 About the Trust: The Princess Alexandra Hospital NHS Trust (PAHT) provides a full range of general acute, outpatient and diagnostic services in or around Harlow, Bishops Stortford, and Epping. Located along the M11 corridor on the edges of London, with Stansted airport nearby, there are a range of good leisure, education and... ",
636,https://www.reed.co.uk/jobs/quantity-surveyor/52272101,"In a Nutshell… We have a fantastic opportunity for a Quantity Surveyor to join our team at Vistry South East at our office in Caterham, Surrey. As our Quantity Surveyor you will report to the Head of Commercial and work on specific developments in the local area. The main duties will include procurement, subcontract management inclusive of administration of the contract, monthly payments and final account settlement. In addition, the role will r... ",
637,https://www.reed.co.uk/jobs/risk-advisory-executive-senior-manager/51976368,"Practice Group / Department: Corporate Team FS - London Job Description We're Norton Rose Fulbright - a global law firm with over 50 offices and 7,000 employees worldwide. We provide the world’s preeminent corporations and financial institutions with a full business law service. As well as the relevant skills and experience, we're looking for people who are innovative, commercial and value the work that they do. To attract the best people, we st... ",
638,https://www.reed.co.uk/jobs/facilities-team-coordinator/52346137,Job Title: Facilities Team Coordinator Location: Lambeth Hospital - SW9 9NU Trust: South London &amp; Maudsley NHS Foundation Trust Band/Pay rate: Band 3 - 14.93/hr with enhanced rates for weekends &amp; holidays Hours: 37.5 HPW - Mon-Fri 0800-1600 (role requires flexibility on start/finish times) Full driving licence required - role involves travelling between Trust sites. Are you ready to take on a dynamic role where you'll be a vital part of ... ,
639,https://www.reed.co.uk/jobs/trainee-project-administrator/51870465,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
640,https://www.reed.co.uk/jobs/trainee-project-manager/51883807,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
641,https://www.reed.co.uk/jobs/trainee-project-administrator/51868636,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
642,https://www.reed.co.uk/jobs/trainee-project-administrator/52027503,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
643,https://www.reed.co.uk/jobs/trainee-project-administrator/51996458,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
644,https://www.reed.co.uk/jobs/trainee-project-administrator/51993204,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
645,https://www.reed.co.uk/jobs/trainee-project-administrator/51958420,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
646,https://www.reed.co.uk/jobs/trainee-project-administrator/51958348,"Are you looking to benefit from a new career in Project Management? If you are organised, competent, dependable and can communicate well and motivate those around you; you could have a truly rewarding future as a Project Manager. We do this using our specialised programme looking at placing candidates into gateway project management positions to build the foundation of a project management career. Please note this career program is designed for ... ",
